CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MLFER_BO;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;ATSC1v;MDEO-11;AATSC1v;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;ATSC4e;AATSC4s;GATS1c;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;AATSC4e;MDEN-22;ATSC4s;ATSC4m;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;pIC50 AVG
89665535;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(N=C(C=C5)OCCN6CC7CC6CO7)SC4=N3;1.014262868;4.654;1;2.46881546;3.797;2.712957483;1.271337689;3.701;0.007712446;-0.666154664;0.960490168;-0.000909;2.022341709;0.131437001;-3.502411027;0;-0.044902705;0.02556;25.249;-0.570080439;12.4423267;37.59650335;0.110207094;0.090932741;1.635394241;0.812809927;11.76723485;22.62017933;7;0.105705239;0.00058;1.693272872;17.27722087;1064.620456;155.710501;4.175;887.0040715;0;0.274439888;13.7270742;29;0.962283897;1.266922443;2.023707639;-0.090917684;76.0724;1.17368739;0.029569161;0.662902613;7.167491087
155525462;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN(C4=NC=NC(=C34)N)CCCC=C;1.521730133;3.696;0;0;2.066;2.690198916;0.891672474;1.999;0.023302267;-0.573376444;1.098868137;0.012287677;2.011264212;0.119967907;39.74776829;0;0.602238914;0.05552;20.554;-0.678901565;12.3963983;27.00754238;0.237799184;0.088915018;1.802344981;0.818315786;5.584721724;21.42282065;4;0.093007071;0.001382553;1.790732664;15.29338309;710.4670672;155.9973051;3.471;570.8370514;0;0.274387661;12.52855811;22.5;0.945806118;1.256632864;2.041159474;-0.080918506;60.0314;1.195672749;0.025150966;0.786578019;7.161150909
117849584;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CC=C(C=C3)N4C=CC=N4;1.396744496;4.191;0;0;2.931;2.984177845;0.930241765;2.831;0.085021099;-0.493443122;1.086822726;0.01242826;2.130350453;0.031923071;42.73735766;0.111111111;0.610533681;0.05552;19.945;-0.535760431;13.05228534;27.08888748;0.82757177;0.030064631;1.59703086;0.879991895;5.100547032;21.98834045;3;0.028548221;0.004868069;3.194271916;5.110987352;187.7391018;157.0692912;3.476;513.8123633;0;0.212877535;13.19637097;22.25;1.009456601;1.26087772;2.040576715;-0.01871681;59.0926;1.258885854;0.025160494;0.748496872;7.15490196
44222965;C1=CC=C(C(=C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5)F;1.029633738;3.369;0;0;2.081;3.119722222;0;2.004;-0.144527681;-0.264325567;1.193029346;0.039706405;0;-0.086779663;77.75961444;0;1.767263964;0.03656;15.571;-0.482606377;0;21.13510578;-0.9726215;-0.158449074;1.468981141;0.676449273;0;18.58657984;0;-0.117642004;-0.010806906;3.654580111;-14.26041667;-246.3556292;151.674554;3.951;477.8245955;0;0.199469007;17.22783342;18.25;1.016957077;0.839607589;2.193299169;0.014682656;7.4725;0.973269423;0.020296296;0.558918653;7.15490196
56683625;C1COCCN1CCOC2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC(=CC=C4)NS(=O)(=O)C5=CC=CC=C5;1.388417037;4.844;1;2.296315544;2.704;2.73771872;0.340663721;2.762;-0.071816068;-0.448497783;1.049944487;0.018798528;0;-0.048103197;67.1397242;0.481411137;0.932496169;0.03974;21.051;-0.433751153;38.34831039;32.84566298;-1.004495948;0.060810161;1.450833521;0.686417777;13.63691672;15.72757811;6;0.037000859;-0.006087854;1.8256723;10.03367652;-344.0060988;154.3166443;4.065;730.3223936;0;0.220833876;4.187764288;25.25;0.806189158;1.04414196;2.029134498;-0.019727079;56.2925;1.10853563;0.02328976;0.708252908;7.15490196
9828962;CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCN5CCCCC5;0.417873133;3.926;1;2.454100598;3.112;2.989105641;1.753681268;3.111;-0.038396905;-0.53250077;1.023119453;-0.05037135;1.985934993;-0.007842936;-209.0704257;0;-2.48893364;0.01309;21.563;-0.460107563;12.90005409;31.22209466;-0.554588;-0.020789685;1.535449699;0.868723641;11.47217748;19.74991718;10;-0.027209558;-0.002615981;0.598408481;-4.407413194;-58.32724668;160.1926218;3.327;780.3644155;0;0.275488166;9.121400993;27.5;1.088687773;0.938928659;2.100945564;-0.006433048;87.9203;1.295013926;0.022904483;0.646434137;7.15490196
155515609;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN(C4=NC=NC(=C34)N)CCCCC=C;1.511313904;3.696;0;0;2.066;2.695241256;0.891672474;1.999;0.033517769;-0.573652928;1.084600791;0.011229675;2.01288168;0.122366846;38.19900784;0;0.553608809;0.05372;21.053;-0.677188935;12.41901877;27.01692288;0.348245318;0.094091261;1.805641159;0.815526247;5.584730568;21.43219231;4;0.101600194;0.001924007;1.790732664;17.03051825;761.6053735;155.8974608;3.471;601.8142189;0;0.274391673;12.57597336;23;0.98860584;1.223800336;2.041168283;-0.061185766;62.943;1.177238776;0.024615839;0.781100554;7.15490196
11751922;CC(C)CN1C2=C(C=C(C=C2)NC3=NC=CC=N3)C4=C1C5=C(C6=CN(N=C6CC5)C)C7=C4CNC7=O;0.761828796;4.142;0;0;2.809;3.123011067;1.658516864;2.685;-0.114332714;-0.353300008;1.044322668;0.025377081;2.254415372;0.071186027;87.03047772;0;1.261311271;0.02627;21.8;-0.503214785;13.25254015;24.8973179;-0.921747864;-0.020846945;1.581636428;0.77533035;2.588402048;22.30891585;4;-0.027097274;-0.005207615;1.74052923;-3.689909297;415.1838099;154.352005;4.786;898.0220351;0;0.209199396;13.34330665;24.75;1.245299664;0.79012491;2.103413597;-0.075339044;55.2436;1.023611785;0.025815752;0.597881262;7.148741651
142432636;C1CCC(C1)N2C=NC3=C(N=C(N=C32)N4CCOCC4)NC5=CN=C(C=C5)N6CCOCC6;0.373663627;4.017;0;2.24600302;3.222;3.469894967;3.709352906;3.083;0.010681518;-0.493744458;0.773089856;-0.054396487;0;0.070352292;-177.6497133;0;-2.612495783;0.01598;20.345;-0.472299997;0;32.47355658;0.107998222;-0.015573898;1.570286253;0.940414103;6.022606928;26.45094965;8;-0.035752906;0.000671;2.860998106;-2.507397609;396.9666866;161.8595894;4.038;558.9740054;0;0.211846505;19.25359442;24.75;1.075941131;1.072681722;2.036112103;0.081127016;67.9741;1.144055105;0.021105664;0.740625709;7.148741651
56683569;CC1=NC(=CC(=N1)NC2=NNC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC=C4)NCCN(C)C;1.656689572;4.638;1;2.092658054;3.358;2.770975527;0.983373141;3.315;0.02051562;-0.46598645;1.038325581;0.00912116;2.018930667;0.069553912;29.73035613;0.5;0.450459941;0.05568;20.142;-0.569005979;25.59609327;33.03553865;0.196123061;0.113345297;1.714528406;0.704121465;4.98124274;24.57305317;3;0.088313224;0.00128185;4.835043567;17.34183051;464.2576903;158.7071417;4.409;597.37662;0;0.221030761;13.19495085;23;0.907240769;1.040851251;2.029276832;-0.083448709;50.6561;1.267707584;0.024965278;0.817650955;7.148741651
16739839;CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=C(C=C4)N5CCOCC5)C1;0.373879283;3.711;1;2.416407056;3.117;3.411617851;0.958876236;3.06;0.000722;-0.315856809;0.752491644;-0.02431123;2.153223427;0.033585386;-85.12244145;0;-1.233658572;0.0144;19.509;-0.38512415;0;22.2891303;0.006760999;0.022163599;1.472857974;0.930385256;6.0949702;16.1941601;7;0.057769533;3.76E-05;1.5;3.989447732;204.4591645;157.4629394;3.83;826.8480078;0;0.206481443;9.22401644;23;0.970769745;0.977473288;2.06705339;-0.078445481;64.2465;1.20803369;0.018361582;0.854951761;7.148741651
60199004;CC1=CC(=NO1)COC(=O)NCC2=CC=C(C=C2)C3=CC(=NN3)NC4=CC(=NC(=N4)C)N5CCN(CC5)CCO;1.978676086;4.308;1;2.244904887;3.435;2.729479966;1.831238728;3.39;-0.005744963;-0.703236294;0.894763235;-0.019153953;1.875326254;-0.068229638;-69.52755458;0.047619048;-0.902955254;0.05152;22.493;-0.550457116;11.9729299;39.41198194;-0.083009212;-0.05187385;1.629202273;0.859049437;10.94923465;28.46274728;10;-0.047801443;-0.000456;3.530543526;-9.441040637;-444.0207885;160.7768329;4.187;759.0583338;0;0.337518901;17.33767379;27.75;0.86576473;1.119376584;2.015231505;-0.120088166;74.7013;1.124745516;0.026084906;0.742801898;7.142667504
118489472;C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC5=C4C=NN5;1.626649344;3.774;0;0;1.915;2.82385414;0;1.915;0.163232882;-0.584252984;1.043568873;0.036732288;0;0.103882303;82.84757957;0;1.656951591;0.04839;18.937;-0.69101706;12.35367453;30.39565049;1.058254304;0.039099379;1.708479259;0.8709373;5.720596576;21.58930202;0;0.036967701;0.011629168;3.772707193;3.558043459;400.4291999;152.3400332;3.988;521.3678815;0;0.274994247;16.75199987;21.25;1.146934231;1.204730811;1.988815981;-0.114707851;22.6552;1.516801532;0.019436937;0.661357409;7.13667714
163322395;CC(=O)NC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C4=CC=C(C=C4)OCCN5CCCCC5;0.465551747;4.001;1;2.489682985;2.941;2.795239606;0.608274471;2.78;-0.024984329;-0.301157322;0.795353514;-0.001497859;1.50591293;-0.017193079;-5.244007414;0;-0.077117756;0.01406;20.874;-0.447001684;11.24030097;18.57695227;-0.200263895;0.044913346;1.502675962;0.814041501;5.492862363;13.08408991;5;0.058972087;-0.001228613;0.142857143;7.32087538;-93.61509576;153.7384988;3.68;614.6651566;0;0.248131974;4.618341332;22.25;0.893606089;1.145545715;2.113801087;-0.078064683;47.8646;1.23711551;0.023320106;0.600053113;7.134905964
121453037;COC1=CC=C(C=C1)C=CC2=NC3=C(C=C(C=C3)Br)C(=N2)NCCCN;0.752220404;2.735;1;0;1.79;3.413894089;0;1.751;-0.08395091;-0.317221376;1.072508343;0.02712457;1.665540138;-0.020192724;70.97313623;0;1.448431352;0.05106;15.266;-0.522537915;0;17.20025135;-0.419569829;-0.064787196;1.59882705;0.957509997;2.782019795;11.867611;2;-0.129093307;-0.004195698;1.190550789;-6.47871964;-287.7370894;153.7651209;3.02;382.3551726;1.086938086;0.160875342;9.406750572;16.25;0.871886971;0.95686907;2.086226608;0.016296096;46.0916;1.090848438;0.018446181;1.112199192;7.13076828
77962376;C1CC2C(CC1OCCOCC3=CC=CC=C3)NNC2NC(=O)C4=CC=C(C=C4)NCCN5CCOCC5;1.156542883;3.172;1;2.398265058;2.623;3.178021217;0.517696904;2.705;-0.005163429;-0.345430894;0.920382436;0.009639319;0;-0.045731678;39.68481531;0;0.478130305;0.05079;18.75;-0.297800906;12.92034079;27.56010812;-0.077174437;0.014880952;1.344701075;0.882903282;11.70770609;15.85240202;10;0.019850576;-0.000345;1.618870407;3.333333333;-357.7317656;157.7768755;2.486;767.263125;0;0.209345763;0;25;0.870718074;1.103012073;1.974872038;-0.00104871;90.5577;1.100498758;0.024231266;0.6792536;7.13076828
117849559;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CN=C(C=C3)NC(=O)CC;1.923453423;4.662;0;0;3.035;2.698084542;0;2.937;0.057923395;-0.69537528;1.127077689;0.005665218;2.115825757;0.014256747;19.35944712;0.260349918;0.272668269;0.07051;20.937;-0.637679923;24.47011178;29.20296727;0.679374859;0.001758101;1.679319743;0.872441161;7.56858407;21.6343832;4;0.001207625;0.003949854;4.300709161;0.302393288;86.83175646;158.6048227;3.321;499.2755228;0;0.212823401;13.11219791;22.25;1.048622732;1.224020594;2.001686963;-0.040828081;74.084;1.269409998;0.023399758;0.688589949;7.13076828
117849708;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC(=CS3)C(F)(F)F;1.066535424;2.506;0;0;1.966;3.16337942;0;1.926;0.02414226;-0.576161721;0.769199602;0.027183419;2.089968542;0.238495371;71.15239653;0;1.317636973;0.06075;14.376;-0.596344332;0;28.39006107;0.418484837;-0.265893977;1.765934576;0.680294817;2.52255724;15.64025071;3;-0.088491619;0.003219114;3.167691513;-34.56621706;1579.481482;162.0477989;2.448;349.2932302;0;0.41176202;12.70463359;18.5;1.045403705;0.75201971;2.009388275;0.092704627;58.269;1.032078379;0.027695195;0.646614427;7.13076828
44433462;CON=CC1=C(N=CN=C1N2CCN(CC2)C(=O)NC3=CN=C(C=C3)OC4CCC4)N;1.022452733;3.68;0;2.048584084;3.124;2.890239621;2.240590007;3.151;-0.098160023;-0.569683043;1.150282216;-0.044282235;1.456356554;-0.103002883;-123.0968339;0;-2.051613899;0.05095;17.231;-0.56227953;12.64518067;33.08159961;-1.038307091;-0.124067796;1.643123402;0.846984237;8.36963221;24.7119674;4;-0.115675294;-0.007926008;1.623971195;-16.25288123;-487.2267548;163.0958017;3.076;457.5481167;0.726473049;0.275494973;12.6333043;22.25;1.295295437;0.946732723;2.004533122;-0.046946057;64.5301;1.328441391;0.021802326;0.677457154;7.124938737
134156911;C1CCCC(CCCCN2C=C(C3=CN=C(NCCC1)N=C32)C4=CC=C(C=C4)CN5CCOCC5)O;0.585160236;3.192;1;2.450843302;2.684;3.436549347;1.085542014;2.548;0.002308498;-0.386477864;0.811305243;0.003102937;0;0.03467172;12.74782099;0;0.157380506;0.02622;20.268;-0.444850573;0;21.97198507;0.024644987;-0.011212933;1.521409971;0.961979507;5.526437745;16.44554733;7;-0.020631828;0.000107;1.5;-2.59018759;268.217038;156.9875384;3.336;905.9269448;0;0.207277303;9.597599065;23.75;1.044393319;0.950853432;2.043860334;-0.008566947;75.8674;1.044658169;0.015014881;0.908364713;7.124938737
122432619;CC(C(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N)N;0.954154668;3.707;1;1.811787452;2.833;0;1.861865251;2.851;-0.149096013;-0.483823331;1.483654021;0.029612035;1.714735163;-0.048441002;93.90125354;0;1.44463467;0.05552;18.33;-0.537169659;12.49582094;27.03730462;-1.422641826;-0.176489607;1.613948641;0.86158838;5.637363649;21.39994097;3;-0.174221384;-0.009004062;1.040041912;-27.88535788;-261.9220553;155.5120075;3.778;600.2107809;0;0.219490896;13.61807268;22.75;1.069857522;0.789020164;2.04172125;0.068133825;48.2698;1.140338048;0.021615226;0.819511366;7.119186408
72793105;CCCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CC=CC=N3;0.995408802;2.76;0;0;2.069;3.320211903;0;1.979;0.058188198;-0.401862174;1.109157957;0.012666362;2.195723153;0.070622884;35.97629401;0;0.631163053;0.05239;15.129;-0.609373902;0;18.15949288;0.365314802;-0.007799116;1.67325705;1.010759384;2.52257096;15.63692192;2;-0.011313154;0.002628164;3.167691513;-1.084077135;330.9177914;156.8045127;2.76;316.8818484;0;0.207210654;13.65085598;16.75;0.968541546;1.316076566;2.067574135;-0.018128965;46.9525;1.26093383;0.018849206;0.961262081;7.119186408
117849697;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(S3)C(=O)O;1.659152986;3.017;0;0;2.412;3.243235387;0;2.364;0.089083808;-0.624799272;0.85966385;0.04184212;2.133421426;0.112958549;112.017499;0.454280148;2.074398129;0.07344;16.117;-0.615808151;11.24289026;26.08214724;0.901791375;0.025699924;1.627933787;0.931351837;7.357044125;15.62405191;2;0.015612949;0.006990631;3.167691513;3.315290156;686.9668217;156.6300485;2.86;331.5879427;0;0.279036517;13.43771938;17.75;1.034487694;0.91931285;2.008283396;-0.041926552;59.0537;1.024488551;0.025378086;0.815076691;7.119186408
118439804;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CC(=NC=N3)NC4=CC(=CC=C4)[N+](=O)[O-];1.437188361;4.167;0;0;2.876;3.103851814;0.863320338;2.758;-0.006324068;-0.535951126;0.976378187;0.0127037;2.129457904;0.08609459;41.09204967;0.375;0.604294848;0.05714;20.845;-0.596896241;11.08644067;32.32926974;-0.076661997;-0.0483266;1.668080728;0.702897631;7.361834188;24.96743555;2;-0.031613047;-0.000462;5.233608882;-8.022215648;507.2362042;157.0049774;4.22;571.7178399;0;0.20729786;17.89702577;23.5;0.999285196;0.933938837;2.077884243;0.014499756;51.2309;1.270421967;0.020699786;0.641853824;7.119186408
118439809;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CN=C(C=C3)C4=CC=CC=C4OC;1.39666051;4.234;0;0;2.908;2.969468221;0;2.831;0.100573421;-0.565022779;1.083212876;0.013591462;2.127019512;0.020907239;51.31170229;0.111111111;0.675153978;0.05142;21.379;-0.530550735;13.1476958;26.57639022;1.161133252;0.033947049;1.562928608;0.907430736;7.904153807;18.67223641;3;0.032928857;0.006242652;3.596095221;6.314151081;134.913346;156.3820806;3.691;611.7447974;0;0.212913074;13.54027264;24;1.012991525;1.178147539;2.063064541;-0.008065461;63.5104;1.225062118;0.023904915;0.764221033;7.119186408
162670886;CCCOC1=CC2=C(C=CN=C2C=C1OC)OC3=C(C=C(C=C3)NC(=O)NC4=NOC(=C4)C(C)(C)C)F;1.106975908;3.715;0;0;1.648;2.568367492;0;1.66;-0.041801506;-0.548228565;1.165836576;-0.015691159;2.005691273;0.10949965;-52.33670886;0;-0.758503027;0.02959;19.656;-0.48308152;12.3470725;29.463586;-0.731032165;0.0505256;1.49961577;0.746208938;14.6089617;12.28209833;5;0.033136273;-0.004457513;1.146044537;8.286198475;661.6202856;155.755664;2.763;649.8345024;0;0.274435372;8.194454782;24.25;1.05268827;1.035196751;2.09293526;-0.02634171;55.6375;1.254718403;0.02581761;0.613261765;7.118615343
118439826;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CN=C(C=C3)C4=C(ON=C4C)C;1.407772737;4.145;0;0;2.871;2.958503715;0;2.776;0.07819232;-0.536374559;1.078802189;0.010917264;2.125278236;-0.008458715;39.337917;0.111111111;0.531593473;0.05417;20.719;-0.52983438;13.11464254;29.71108548;0.948290225;0.029010264;1.577695969;0.828725565;8.075431626;21.63565386;5;0.026971734;0.005181914;3.969687317;5.308878309;-54.41736793;157.4643539;3.289;571.5223187;0;0.212914662;17.47171736;23.75;1.015841832;1.096130358;2.015497034;-0.040186571;69.2787;1.295800895;0.024240363;0.744422609;7.113509275
24899684;CC1=CC(=O)N(C1=O)NC2=C3C=C(SC3=NC(=N2)C4=CC=CS4)C5=CC=C(C=C5)O;1.041348765;2.975;0;1.022588827;1.659;2.972753055;1.216440399;1.658;-0.156180463;-0.468156963;1.281200658;0.067796228;1.625764565;-0.043463624;153.5467492;0.360562393;3.198890609;0.03424;19.031;-0.568542657;24.61807313;26.84713942;-1.162436787;-0.096503855;1.473855828;0.741730385;7.597516589;13.00361489;1;-0.048926457;-0.01249932;1.190550789;-8.974858539;-216.9602964;147.410809;4.258;440.3019305;0;0.250811581;9.631424005;19.5;1.054663417;0.840605963;1.997998382;-0.010005464;48.3601;1.039704874;0.023537037;0.667049507;7.112982809
57398853;CC1=C2C(=CC=CC=C2OCCN3CCCC3CO)C(=C1)C=C4C5=C(C=CC(=C5)F)NC4=O;0.950367059;3.007;1;2.280868744;1.869;2.809254618;0.090909091;1.893;-0.027558256;-0.367426028;0.867177267;0.044664067;2.029559543;-0.027568087;145.7005823;0.071428571;2.276571598;0.03015;17.798;-0.436207473;12.58794956;17.22121944;-0.377922347;-0.002318244;1.376629784;0.722115223;8.169405296;6.506083661;5;-0.001328013;-0.002332854;0;-0.375555556;-157.8565088;151.727054;3.191;657.75653;0.561768671;0.228042994;0;21;0.862780873;0.946930933;1.930312153;-0.013352873;58.0662;0.921895839;0.02248818;0.625528348;7.112533694
73346755;CCN(CC)CCC(=O)NC1=CC2=CC(=C1)NC3=NC=CC(=N3)C4=CC=CC(=C4)COCC=CCOC2;0.773928273;4.26;1;2.230607616;3.276;3.041340711;0.53182959;3.212;0.027594544;-0.427244478;0.964909312;-0.018707898;2.102053358;0.0513424;-70.76471468;0;-0.943529529;0.02647;21.569;-0.461341938;12.66139067;24.37017716;0.316745;0.033473723;1.508835617;0.861840353;8.632659107;15.73751806;9;0.042411199;0.001649714;1.853144012;6.426954733;338.6125844;157.0218308;3.711;942.2338035;0;0.206441053;9.133812084;24;0.915383135;1.032808327;2.067939373;-0.071893919;75.2875;1.250186826;0.018008475;0.683932218;7.107905397
58486223;CCN1CCN(CC1)C2=CC=C(C=C2)C3=NNC4=C3C=CC(=C4)C5CC56C7=C(C=CC(=C7)OC)NC6=O;0.816438695;3.455;1;2.493253339;2.165;3.076765244;0.624537798;2.221;-0.088357611;-0.246997182;0.912861216;0.033607055;2.22836345;-0.171577013;126.8796785;0;1.71459025;0.02541;20.082;-0.32497834;13.046739;21.59201475;-0.852043064;-0.05003653;1.373001282;0.789269024;5.368949577;16.22306517;6;-0.068170678;-0.004391975;0.784136938;-9.707086818;-1110.782609;153.700297;4.206;760.6510415;0;0.207916489;4.671105698;24.75;0.879075299;1.071068743;2.049953343;-0.009246395;63.8474;1.082568511;0.026383745;0.592079421;7.103804156
71575215;CN1C2=C(C=N1)C(=NC=N2)OC3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C(F)(F)F;1.089820567;2.932;0;0;1.427;2.471100825;1.315906306;1.429;-0.154788774;-0.637075557;1.155310018;-0.012403017;1.759229809;-0.144947218;-25.68232114;0;-0.524129003;0.03847;15.566;-0.648686721;12.08649914;31.49732268;-2.407728431;-0.351347734;1.774991962;0.669452576;5.721465194;18.6375216;1;-0.105640109;-0.024077284;1.789842361;-35.13477342;-530.3831566;162.7776359;2.577;498.3769929;0;0.416884357;12.37776195;21.25;0.818361194;0.764710048;1.998434496;-0.038338846;26.591;1.305318451;0.025396825;0.603193045;7.102372909
117849576;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3=CC=CO3;1.503186608;3.358;0;0;2.334;2.844729937;0;2.281;0.084763173;-0.562821546;0.990707668;0.007168895;2.124481728;0.052608288;20.43367984;0.111111111;0.346333557;0.0692;16.193;-0.572336319;12.69291232;23.62706709;0.872325817;0.036717244;1.613934389;0.925448613;8.09765144;15.52941565;3;0.029918323;0.006186708;3.167691513;5.177131425;264.1154906;158.0027533;2.558;352.4111689;0;0.212910427;8.839485964;18.5;1.0473856;1.169004744;1.995826167;-0.029537501;57.8137;1.183603256;0.0228003;0.754364811;7.102372909
153524754;CN1CCC(CC1)NC2=CC=C(C=C2)C(=O)NC3=NNC(=C3)C4=CC5=C(C=C4)N=CN5CC6=CC=CC=C6;1.175255497;4.159;1;2.352690349;2.522;2.905517547;1.322010871;2.479;-0.002384374;-0.329204315;1.039373519;0.021325872;2.159975034;0.019970073;79.55392221;0;1.075053003;0.03614;21.275;-0.432199084;12.85306583;24.8689771;-0.019311614;0.047556073;1.543870392;0.836851136;2.572897575;22.29607952;3;0.06624395;-0.000102;1.956094216;8.988097739;124.9131991;154.556411;4.3;732.9235245;0;0.209720442;8.864505437;25.25;1.001949427;0.876770463;2.051999818;0.004714191;48.8919;1.0896467;0.01957265;0.612442088;7.099578247
118489443;CC(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C=C2)OC3=NC=NC4=C3C=NN4)C;1.635300839;3.218;0;0;1.679;2.78534822;1.230015282;1.662;0.068877586;-0.516149541;1.062771027;-0.01793564;2.050456952;-0.017758882;-42.74964214;0;-0.822108503;0.0528;16.113;-0.619412933;12.2840575;30.42612309;0.554499467;0.033467728;1.685785307;0.838250802;5.717124702;24.70899838;2;0.03233787;0.005087151;3.607910639;3.647982322;-67.16042535;160.062105;2.981;445.4425004;0;0.274303287;16.51906644;20;1.128717882;1.252478477;1.988868382;-0.118156894;37.7242;1.472390138;0.017166667;0.664132259;7.086186148
53232451;CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=NC=C(C=C3)F)C#N)F;1.530024733;3.522;0;0;2.24;2.762117891;0;2.182;-0.082871699;-0.350665287;0.91365189;0.020204471;1.810618854;-0.020657731;38.54215991;0;0.8963293;0.06139;13.973;-0.447945049;0;25.96240787;-0.84309422;-0.095310515;1.45432761;0.6748628;0;20.87524963;2;-0.036129207;-0.009367714;3.836711147;-8.577946328;-67.25250483;159.097604;2.85;312.5106324;0;0.189297025;12.11099293;17.25;1.040844269;0.876978708;1.998273617;-0.032022121;32.8727;1.092344552;0.029468254;0.537413769;7.086186148
11167602;CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F;1.722049202;3.465;0;0;1.602;2.239689694;0;1.633;-0.076355764;-0.700730646;1.110022106;0.024019269;1.449095568;-0.021258636;51.15867569;0.083333333;1.023173514;0.05617;17.133;-0.590297052;23.79554745;32.31702932;-1.467902498;-0.740161533;1.663615194;0.673732825;8.184479273;11.88952454;1;-0.170680504;-0.014533688;0.931801278;-74.75631482;-109.2070025;160.6004793;2.335;488.6699449;0;0.398337405;3.893374421;21.75;0.945619405;1.101650762;1.995273187;-0.061013962;37.6226;1.193178478;0.025355297;0.603230328;7.086186148
71575211;C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)Br)OC3=NC=NC4=C3C=NN4;1.633588064;3.373;0;0;1.476;2.789974897;0;1.479;0.010735827;-0.507773618;1.183271877;0.028375677;0;-0.071491974;56.3934638;0;1.311475902;0.05481;16.661;-0.660387508;12.09337167;26.68470481;0.067085484;0.107004957;1.669684533;0.864075798;5.717440376;18.44948356;0;0.095160049;0.000849;3.052948197;8.453391579;-870.1766595;153.5121387;3.281;406.1739823;0;0.273215796;12.12910845;18.25;0.907061436;1.23347193;1.990835815;-0.134109861;23.4608;1.435162518;0.016777778;0.640793443;7.080921908
118439772;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C(=O)NCC3CCN(CC3)C(C)C;1.257060202;3.352;1;2.499566086;2.943;3.131340386;0.600277356;2.88;0.130494904;-0.506209829;0.937327659;-0.007728966;2.240500448;0.011493713;-28.37151266;0.111111111;-0.373309377;0.0581;18.041;-0.544208343;13.04418211;23.99530539;1.466418042;0.057228253;1.645323009;0.932718983;5.099538166;18.89576723;7;0.060595597;0.006695973;3.167691513;12.53298738;84.98187593;159.6199355;2.489;447.6532462;0;0.212838896;9.031233751;20.75;0.977143904;1.312424071;2.000097809;-0.002727537;92.3383;1.28984754;0.027777778;0.77366373;7.080921908
162675134;CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OCC5CCCC5)OC)F;1.097259388;3.826;0;0;1.652;2.57929167;0;1.68;-0.00902912;-0.545893683;1.149777627;0.001025437;1.970878841;0.179871549;3.876912746;0;0.050349516;0.02684;21.281;-0.472750416;12.39691633;29.56383232;-0.171740937;0.091694253;1.485288361;0.73074866;14.70382356;12.28749268;4;0.064876698;-0.00089;1.146044537;17.69699078;1266.876474;154.23444;2.956;764.1245839;0;0.274449113;8.292736583;26.25;1.076109069;1.033240743;2.093062879;0.022622687;64.3568;1.148880343;0.024551657;0.586694664;7.080072508
