CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;MDEO-11;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;AATSC4s;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;MDEN-22;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;MATS2s;maxdO;ATSC3i;MATS1i;ATSC2s;AATSC1c;SpMin5_Bhi;SpMax1_Bhp;ATSC3s;SM1_Dzi;HBondDonorCount;SCH-6;GATS6i;XStericQuadrupole3D;AATS6i;WTPT-2;maxsssCH;SpMin6_Bhv;ndssC;GATS6s;AATSC4m;GATS2c;MATS3e;mindO;maxaaN;piPC9;AATS4i;nAtomLC;GATS7c;SpMax1_Bhv;SHBint2;SpMax3_Bhe;minHCsats;AATSC2s;maxHBint5;AATS5i;CrippenLogP;AATS0s;maxssCH2;SsssCH;MATS2i;minssCH2;SHssNH;BCUTp-1h;VC-5;GATS4c;fragC;piPC6;AATSC2i;SM1_DzZ;SssCH2;GATS4m;maxssNH;ATSC2e;piPC10;ATSC2i;Kier3;SpMin2_Bhe;minwHBa;pIC50 AVG
68209368;COC1=CC(=CC(=C1)N(CC2CC2)C3=CC4=NC(=CN=C4C=C3)C5=CN(N=C5)C6CCNCC6)OC;0.2698232;2.649;1;2.338929592;1.793;3.416102039;1.798005786;0.201669093;-0.187376626;0.672226753;-0.01093341;1.684744088;0.01603834;0;0.01376;17.493;-0.22529339;0;25.11354793;0.032565426;0.865052918;5.596534729;19.5170132;3;0.081225219;1.136952424;156.8974015;3.146;591.239088;0;0.113001421;14.35431836;24.5;1.135485901;1.326460922;2.112215381;0.025105717;58.7917;1.287339848;0.023453704;0.757927513;0.058472243;0;0.410906976;-0.183661668;3.000720877;-0.002566803;1.293307876;3.981910468;1.630622837;1.697765885;1;0.578351745;1.157230893;25.54;157.0470348;2.079508387;0.690868142;1.48151566;0;1.275049649;0.544236799;1.48563251;-0.114992371;0;4.998662446;8.47272156;160.2503626;2;1.09224548;3.994095384;0;3.85310618;0.382328782;0.023443132;0;158.6786066;6.77416;2.695261438;1.260103562;1.131475245;-0.114106506;0.942424589;0.2698232;11.62361738;0.124221202;0.675660882;421.08;6.925625894;-0.177388811;1.357142857;7.729897455;0.946646048;3.416102039;-1.154995502;8.863994709;-22.70576779;6.270216963;1.839924244;0.776641756;5.174999857
57391922;C1=CC=NC(=C1)C2=CN(N=N2)C3=CC=C(C=C3)F;0;2.071;0;0;1.14;0;1.5;-0.151702739;-0.066038938;1.114861297;-0.021520059;0;-0.161726955;0;0;9.102;-0.264369917;0;15.28778021;-0.268480415;0.502854439;0;12.76407613;0;-0.14983838;1.310370697;153.2760714;2.115;191.8775862;0;0.196502323;12.23292491;11.5;0.8388282;0.942936947;2.038100304;-0.077790065;3.7705;1.065189833;0.033529412;0.513747932;-0.004406261;0;-13.79439633;0.01942877;-0.355281207;-0.002277205;0.738564276;3.928788346;-7.526748971;1.254701535;0;0.321478169;0.844143176;12.92;166.7697484;2.063866691;0;0.94026203;0;0.756379721;-5.347019983;1.159622849;-0.150715613;0;4.194267973;7.721500972;166.6622606;0;1.207194408;3.94638073;0;3.569016817;0;-0.007895138;0;166.3974554;2.60728;5.596707819;0;0;-0.242338066;0;0;9.193850863;0.035911676;1.031421972;94.05;6.385721242;-0.627343768;0.904761905;0;1.131906643;0;-0.164105679;8.031537708;-28.23046955;3.134693878;1.836009521;-0.274245541;5.173925197
134135252;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCCO)C4=CC(=CC(=C4)OC)OC;0.522664523;2.484;0;2.110244079;1.544;0;1.563002193;0.224292584;-0.237181563;0.544560279;-0.038646726;1.872544237;-0.054660155;0;0.01683;15.024;-0.263555399;0;24.12693859;0.00181583;0.901236888;8.034266806;16.09267178;2;0.00233339;0.766309432;158.3365992;2.787;434.8406231;0;0.187624313;13.57900293;20.75;1.12537372;1.272301547;2.112638961;-0.12997903;41.0249;1.243917647;0.024933333;0.922197496;-0.065100496;0;9.632991333;-0.230954602;-5.015421273;-0.004020026;1.276190373;3.977999314;-11.83442283;1.645650485;1;0.390016657;1.127585694;13.75;158.1692555;2.052899484;0;1.426022775;0;0.982457864;-1.903423656;1.384201716;-0.179861342;0;4.801995701;8.3297066;156.7767736;5;1.253649216;3.990119352;0;3.824219296;0.569149393;-0.050660821;0;158.2400832;4.95387;3.526289683;0.619100321;0;-0.004436114;0.093398372;0;11.45718655;0.090887868;0.573136917;226.08;6.819094816;-0.00690545;1.464285714;1.322583419;0.9652984;0;-1.608374435;8.66889713;-0.683639528;5.925925926;1.840642098;0.697030706;5.159999982
68208846;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCC4CCNCC4)C5=CC(=CC(=C5)OC)OC;0.236494109;2.538;1;2.338234442;1.789;3.468415871;1.676529999;0.259313429;-0.178886173;0.473963709;-0.027645014;1.901531954;0.012861276;0;0.01423;16.866;-0.21729979;0;24.73604742;0.064944422;0.87615525;5.599082917;19.1369645;3;0.158467136;0.892358275;157.829819;2.953;511.6325826;0;0.111413922;13.83432534;23.5;0.9544382;1.381338899;2.113093219;-0.008421861;55.0985;1.226217741;0.026328283;0.794155025;0.073731904;0;7.599805132;-0.213771278;3.777183733;-0.002519524;1.287798996;3.97818101;-0.548792109;1.697765885;1;0.49207873;0.954692786;19.42;159.232766;2.072373858;0.711745074;1.537830942;0;1.194713043;0.438293649;1.507672378;-0.11992424;0;4.912806173;8.357467691;158.6962716;3;1.062303132;3.990268653;0;3.824287793;0.390601968;0.03021747;0;161.8889043;6.36636;2.735074627;1.21521719;0.711745074;-0.010080635;0.891091062;0.236494109;11.8858578;0.090887868;0.524027294;331.08;6.836427093;-0.015580312;1.357142857;6.628382638;0.933103224;3.468415871;-1.24461303;8.70784196;-1.947539042;6.716049383;1.844345964;0.769130626;5.159999982
68209154;CC1=C(C=NN1C)C2=CN=C3C=CC(=CC3=N2)N(CCNC(C)C)C4=CC(=CC(=C4)OC)OC;0.200693541;2.262;1;2.239619079;1.799;3.507600759;1.884221683;0.237326557;-0.199959804;0.525452371;-0.046463521;2.145321084;-0.059783182;0;0.01473;16.05;-0.24781095;0;24.61276139;0.026028049;0.887901191;5.597850147;19.01491124;5;0.06155817;1.039591189;159.7169308;2.753;487.0642091;0;0.111414943;13.92419554;22.5;0.870012383;1.529768669;2.114278124;-0.101492619;59.7765;1.507908938;0.02462963;0.91472215;0.10588945;0;35.8101854;-0.247467912;5.327893837;-0.002897968;1.335444367;3.98524452;-6.05075375;1.697765885;1;0.452129791;0.955910557;14.12;162.8091276;2.039665405;0.397634694;1.526703384;0;1.272141396;-2.045594831;1.527268093;-0.182505369;0;4.924817203;8.387115204;157.4153899;7;1.070813693;3.997797008;0;3.836253007;0.361192021;0.044772217;0;162.1063547;6.00268;2.803451178;0.815304346;0.397634694;-0.032493575;0.758771103;0.200693541;11.68069841;0.170280055;0.58682787;247.08;6.861285857;-0.049886825;1.357142857;1.574075449;1.000082626;3.507600759;-0.988200764;8.758945336;-5.936532168;6.667506826;1.84219028;0.741748762;5.159999982
68209355;CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C4CCOCC4)C5=CC(=CC(=C5)OC)OC;0.196572403;2.582;1;2.24741058;2.138;3.520505209;1.884221683;0.199561266;-0.224803545;0.560268264;-0.037028053;2.149048489;0.020912914;0;0.01343;18.057;-0.22880375;0;28.05376635;0.039644374;0.882751092;8.605925418;19.44784093;6;0.089650057;1.039591189;158.4621309;2.951;622.8662568;0;0.115390379;14.3033619;25.5;0.930289345;1.308177198;2.113063515;-0.089390574;68.6119;1.368480649;0.024601852;0.853629586;0.01851826;0;24.89576474;-0.232852418;1.130082785;-0.002882097;1.495018892;3.980461027;-6.878155182;1.87090007;1;0.442268981;1.03388683;20.38;161.5679896;2.063416125;0.392385332;1.525615966;0;1.129349329;0.722979025;1.518087397;-0.163062911;0;4.984429039;8.45677575;160.3132501;7;1.065640441;3.992874756;0;3.848464394;0.364278441;0.008189006;0;161.1131583;6.78916;2.774024024;0.97662397;0.758478135;-0.09448883;0.754961437;0.196572403;11.67818988;0.124221202;0.603892723;358.09;6.914761925;-0.142530846;1.607142857;5.077133554;0.931859954;3.520505209;-1.568153765;8.853039116;-19.66925679;7.650531287;1.840933358;0.741274233;5.159999982
68209194;CCN(C)CC1=CC(=CC(=C1)OC)N(CC2CC2)C3=CC4=NC(=CN=C4C=C3)C5=CN(N=C5)C;0;2.412;1;2.410216679;1.767;0;1.674448754;0.13587474;-0.103822063;0.697010194;-0.035714761;2.176945319;0.071381261;0;0;16.212;-0.163360289;0;22.02429136;0.028635075;0.843736255;2.805431961;19.2188594;4;0.082176229;0.766309432;159.0337568;2.917;500.4730479;0;0.107443846;13.84597398;22.75;1.227561449;0.978436944;2.112365961;-0.006573962;58.5245;1.300375541;0.022222222;0.814241794;0.139181878;0;-6.597733335;-0.250976133;5.868406285;-0.001483172;1.300949769;3.98012174;-0.332159984;1.524631699;0;0.526099421;1.236197535;13.56;155.7815567;2.052288339;0.718958359;1.5248213;0;1.010524456;2.381571747;1.719132883;-0.110403599;0;4.918168558;8.379664086;159.277547;5;1.44802492;3.991844991;0;3.833427132;0.351728587;0.048499225;0;157.8205407;6.49026;2.583333333;1.282182807;0.718958359;0.030240898;0.884559121;0;11.8021478;0.090887868;0.837583152;322.07;6.863966649;0.047089422;1.107142857;5.433447562;0.892420192;0;-0.873281091;8.716190044;5.697820026;6.478367347;1.870914794;0.83126141;5.154999935
121453049;CCN(CC)CCCNC1=NC(=NC2=C1C=C(C=C2)F)C=CC3=CC(=C(C=C3)F)F;0.321199475;2.47;1;2.328794563;1.789;3.285666696;0.520020956;-0.050011817;-0.26521523;0.801384919;-0.013053062;2.128210252;-0.076702769;0;0.01822;14.38;-0.405794059;0;20.28146475;-0.078850094;0.582716983;0;12.69918724;6;-0.031960781;1.190550789;158.5068669;2.263;484.9548521;1.231275842;0.1906199;8.931309806;19;0.831195207;0.716621735;2.096655338;0.115831348;51.4511;1.205023027;0.014660494;0.524512533;0.059536672;0;4.47813719;-0.126434704;14.39446281;-0.004652899;1.2987717;3.949102848;36.29231405;1.962107922;1;0.191638319;0.762672261;17.89;167.5370196;2.024754856;0;1.473453684;0;0.61540275;-2.911378274;1.161566096;0.015614765;0;4.4969161;7.751204784;164.0998405;9;1.076267149;3.959135998;0;3.65899998;0.334075931;0.146882274;4.423771866;165.9959936;5.54116;5.794949495;0.997094809;0;-0.098432887;0.685966585;0.321199475;10.21260801;0.046676092;0.998885826;154.07;6.445025134;-0.261440668;1.571428571;4.557922916;1.0044738;3.285666696;-0.01914924;8.0120888;-25.62118548;7.259259259;1.858093059;-0.914247135;5.153662888
89447222;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCCN4CCCC4)C5=CC(=CC(=C5)OCCO)OC;0.578385102;2.815;1;2.533318144;2.19;0;1.731817389;0.222197389;-0.248891108;0.495698262;-0.03509937;1.891637612;0.048877556;0;0.01387;18.025;-0.244683852;0;27.75080516;0.067790521;0.899495007;8.255985225;19.49481993;6;0.102499105;0.766309432;158.7802245;3.14;548.2421493;0;0.111841825;13.81197357;25;1.010170659;1.235898354;2.112792148;0.015499661;62.8982;1.205682344;0.021436782;0.881722544;-0.013696188;0;19.29045091;-0.258448045;-1.195700809;-0.003318548;1.38842831;3.97806014;1.701685071;1.87090007;1;0.49207873;1.104332202;19.86;160.8320666;2.065874688;0;1.643837736;0;0.992938565;1.694131314;1.458739184;-0.081267605;0;4.902735166;8.362601855;159.0386893;4;1.205067125;3.99017495;0;3.825724608;0.345888961;-0.009058339;0;158.6138756;5.92066;3.098200313;1.285482176;0;-0.037381434;-0.046920888;0;11.80496006;0.090887868;0.57367972;349.09;6.846843507;-0.056845414;1.607142857;8.017033958;0.891143516;0;-1.620440772;8.706911802;-7.5035947;7.599707816;1.842362617;0.659618154;5.149999868
89447301;CC(C)N1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CC4CC4)C5=CC(=CC(=C5)C(=O)NC)F;0.476905484;2.926;0;2.06723482;1.495;2.572869997;1.731139517;-0.029571669;-0.228579348;0.996428169;-0.00431723;2.07494864;-0.00729565;0;0.01503;16.725;-0.340767318;12.18091241;24.04293147;-0.108954237;0.630595981;2.489620529;19.00331651;3;-0.075201328;0.934175339;156.6080058;2.923;506.3639064;0;0.207967166;13.84258144;22.5;1.153356832;0.976982339;2.112692465;-0.011884441;51.4206;1.293170768;0.024503968;0.538619285;0.090100395;12.18091241;-5.264107252;-0.132410581;14.48999672;-0.003516605;1.31483521;3.98179678;-2.393382902;1.878334892;1;0.476289672;1.241193251;21.45;158.0183946;2.047108387;0.543247127;1.501013602;1;1.014903405;-0.25421102;1.16326747;-0.115634594;12.18091241;4.845549096;8.435823399;161.3241067;4;1.283273882;3.993801231;5.809143926;3.850703997;0.398074345;0.130540511;6.900291474;157.1582415;6.47526;4.336976321;1.14433987;0.80315388;-0.139238705;0.746450713;0.476905484;11.61945838;0.174564881;1.196046961;322.08;6.91215185;-0.271216903;1.44047619;3.035130453;0.9638063;2.572869997;0.007251532;8.811564947;-30.1050762;6.12345679;1.866382866;-0.44265878;5.149999868
67466492;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CC#CC4=CC=CC=N4)C5=CC(=CC(=C5)OC)OC;0;2.795;0;2.082188524;1.63;0;1.731139517;0.265350847;-0.194287717;0.532218632;-0.045184503;1.877347032;-0.086080115;0;0;16.76;-0.25019711;0;24.7724308;0.014446035;0.847910292;5.59879081;19.17363999;1;0.031052829;0.934175339;156.0688305;3.264;532.9442382;0;0.230108697;18.00145865;24;0.990145935;1.574662369;2.112363032;-0.189092565;39.3999;1.328854381;0.022287879;0.801829875;-0.030452306;0;-0.049018848;-0.223587643;-1.473333333;-0.003035746;1.352342979;3.978370225;-10.468125;1.697765885;0;0.49207873;1.054262898;12.25;156.3891897;2.070314319;0;1.51586444;0;1.285520699;-2.823504813;1.535285881;-0.201003199;0;4.85293385;8.501815797;153.9636328;4;1.049021715;3.990481952;0;3.825744821;0;-0.014166667;0;157.9234984;6.09776;3.270833333;0.410840684;0;-0.001521105;0.410840684;0;11.64305401;0.090887868;0.618418858;340.08;6.949346977;-0.002502136;1.357142857;0.410840684;0.989465803;0;-1.378777618;8.886903739;-0.260222141;7.158566335;1.845378887;0.686555479;5.149999868
121453105;CCN(CC)CCCNC1=NC(=NC2=CC=CC=C21)C=CC3=CC=C(C=C3)F;0.283421697;2.411;1;2.413319195;1.803;3.475995914;0.520020956;-0.036867853;-0.223218059;0.912150411;-0.012470752;2.189078116;-0.104506596;0;0.01714;14.445;-0.476905422;0;15.21793395;-0.048520725;0.689652545;0;12.69776158;6;-0.046372027;1.190550789;156.7491768;2.499;448.6465618;1.111590271;0.246325154;9.325065474;17.5;0.833528172;0.839344542;2.09101214;0.023614791;49.7061;1.400311375;0.013888889;0.591034812;0.09823101;0;1.914606065;-0.158750216;10.07269972;-0.003916106;1.298554182;3.945152969;3.138044077;1.254701535;1;0.222222222;0.804057853;19.48;165.7007926;2.037224606;0;1.473453684;0;0.639515527;-3.584627771;1.246375176;-0.093792295;0;4.693793934;7.627365607;161.9582573;9;1.351638177;3.95238859;0;3.658172979;0.317799889;0.10278265;0;163.7053018;4.85777;3.548484848;1.074668693;0;-0.047087149;0.859746062;0.283421697;10.22469398;0.03477133;1.026826492;144.05;6.320543449;-0.089928922;0.904761905;5.13517931;1.071785544;3.475995914;0.182433538;7.844380819;-8.813034389;7.038733861;1.857073554;-0.240460144;5.141954736
68209364;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCCN4CCNCC4)C5=CC(=CC(=C5)OC)OC;0.264123006;2.621;2;2.52071369;2.431;3.427605147;2.158655754;0.247114354;-0.187715081;0.49000548;-0.048728483;1.899572991;-0.010719609;0;0.01406;17.44;-0.204197403;0;28.13904022;0.059861967;0.902035316;5.59879081;22.54024941;6;0.147921076;0.855753158;160.7130104;3.084;532.9442382;0;0.111489699;13.82949778;24.75;0.994709656;1.338503763;2.112835866;-0.038928933;63.5071;1.290422978;0.022287879;0.800158233;0.036025557;0;25.97361309;-0.301456832;1.866128731;-0.002571439;1.351132175;3.978037407;-2.504900931;1.92301547;1;0.49207873;1.063513437;18.29;161.5127503;2.070314319;0;1.603473237;0;1.156584297;-0.367907846;1.653199817;-0.147185632;0;4.909644028;8.348526266;158.9718726;4;1.221700981;3.990151732;0;3.824241753;0.465786921;0.014579131;0;160.9416765;5.27196;2.73510467;1.092923272;0;0.014246562;0.848692158;0.264123006;11.77836617;0.090887868;0.527043253;340.09;6.832122106;0.022175879;1.5;7.224626743;0.952333375;3.427605147;-1.675890975;8.695457048;2.838512499;7.158566335;1.841376242;0.760092213;5.139999976
118386410;CC(C1CC(=O)NC1)OC2=NC(=CC3=NN(C=C32)C)C4=CN(N=C4)C(C)(C)C;0.411440762;2.368;0;0;1.839;2.864812977;2.050135564;0.093228812;-0.233760782;1.047328261;-0.032268198;2.10347648;0.123800439;0;0.01864;13.544;-0.356745479;11.54358595;24.5338526;-0.027348419;0.729304331;5.612053198;18.9217994;5;-0.029021768;1.002072565;159.3378581;2.419;405.5560994;0;0.200410705;13.7869838;18.75;0.917853681;1.191900278;2.021524604;-0.184768339;61.4146;1.494725809;0.024583333;0.660856829;0.164145225;11.54358595;-24.455917;-0.155010689;15.93212972;-0.004101066;1.28621134;3.996529779;-22.6349356;1.697765885;1;0.588236997;1.015675672;10.46;162.5685587;2.035532839;0.132702094;1.485431199;1;1.124998354;4.337349962;1.047331197;-0.267742364;11.54358595;4.776046863;8.096441524;167.5371408;3;0.920867004;4.012933101;4.749501799;3.794860736;0.416227442;0.154680871;0;160.962928;4.48885;3.533050412;0.633161165;-0.003960426;-0.085884146;0.481540794;0.411440762;10.25083224;0.294573093;0.956956439;205.08;6.712557427;-0.132476783;1.357142857;1.114701959;0.888504775;2.864812977;0.458747034;8.45291422;-13.6451086;4.694444444;1.672629709;0.072480567;5.131355562
118014721;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCCO)C4=CC(=CC(=C4)OC)OC;0.522664523;2.484;0;2.110244079;1.544;0;1.563002193;0.224292584;-0.237181563;0.544560279;-0.038646726;1.872544237;-0.054660155;0;0.01683;15.024;-0.263555399;0;24.12693859;0.00181583;0.901236888;8.034266806;16.09267178;2;0.00233339;0.766309432;158.3365992;2.787;434.8406231;0;0.187624313;13.57900293;20.75;1.12537372;1.272301547;2.112638961;-0.12997903;41.0249;1.243917647;0.024933333;0.922197496;-0.065100496;0;9.632991333;-0.230954602;-5.015421273;-0.004020026;1.276190373;3.977999314;-11.83442283;1.645650485;1;0.390016657;1.127585694;13.75;158.1692555;2.052899484;0;1.426022775;0;0.982457864;-1.903423656;1.384201716;-0.179861342;0;4.801995701;8.3297066;156.7767736;5;1.253649216;3.990119352;0;3.824219296;0.569149393;-0.050660821;0;158.2400832;4.95387;3.526289683;0.619100321;0;-0.004436114;0.093398372;0;11.45718655;0.090887868;0.573136917;226.08;6.819094816;-0.00690545;1.464285714;1.322583419;0.9652984;0;-1.608374435;8.66889713;-0.683639528;5.925925926;1.840642098;0.697030706;5.130000141
68209215;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(C4COC4)C5=CC(=CC(=C5)OC)OC;0;2.458;0;2.242466301;1.579;0;1.563002193;0.225866297;-0.178409733;0.467240986;-0.051736044;1.885967714;-0.02292525;0;0;14.661;-0.206157157;0;24.66689133;0.040426928;0.859838746;8.550009888;16.11688145;2;0.079968666;0.766309432;158.4270492;2.828;438.3202818;0;0.111456903;13.6701053;21.5;1.028399773;1.38922348;2.117032955;-0.157770244;40.5657;1.253391148;0.026645299;0.817315258;-0.074769999;0;19.89211847;-0.260963166;-3.666485673;-0.00307603;1.276552124;3.979550681;-8.773414876;1.645650485;0;0.526099421;1.055610227;15.95;160.1673023;2.071884384;0.211784649;1.426022775;0;1.238198816;-0.790884758;1.572593555;-0.16676523;0;4.843024613;8.376107893;154.402549;1;1.277316905;3.991748209;0;3.824397701;0.708038282;-0.037798821;0;156.6447352;5.37546;3.171296296;0.651751393;0.211784649;-0.006659304;0.651751393;0;11.68524777;0.11349125;0.502944495;295.08;6.858072529;-0.010553948;1.464285714;1.303502785;0.905211782;0;-1.963397222;8.720915618;-1.023732923;4.940138626;1.847451336;0.735219009;5.130000141
121453115;CCN(CC)CCCNC1=NC(=NC2=CC=CC=C21)C=CC3=CC(=C(C=C3)F)F;0.293421697;2.419;1;2.384679337;1.823;3.425111141;0.520020956;-0.043101078;-0.236003786;0.831384638;-0.012765095;2.167122097;-0.088811794;0;0.01773;14.372;-0.412081433;0;17.72904869;-0.035683402;0.613187897;0;12.69791871;6;-0.020144124;1.190550789;157.6280218;2.381;473.3277886;1.196312493;0.216323142;9.182420917;18.25;0.830427689;0.715131249;2.091278551;0.202298888;50.5786;1.254277347;0.013468013;0.539268648;0.057579963;0;10.95887468;-0.139730216;9.995748393;-0.004140417;1.298755807;3.945353754;45.51086318;1.608404729;1;0.206930271;0.750870782;18.01;166.4493651;2.030759104;0;1.473453684;0;0.574626082;-3.218144439;1.250311674;0.079471116;0;4.622471655;7.668418721;163.0290489;9;1.088792653;3.952727702;0;3.658174011;0.323659264;0.101997433;0;164.7788348;4.99687;4.671717172;1.047480484;0;-0.076534257;0.809360387;0.293421697;10.22398316;0.046676092;0.922233136;149.06;6.36410511;-0.175092761;1.238095238;4.951886427;1.033366448;3.425111141;0.089506469;7.908736794;-17.15909061;7;1.858021243;-0.873020474;5.120330794
68208673;CNCCN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CC4CC4)C5=CC(=CC(=C5)OC)OC;0.347848075;2.538;1;2.325672607;1.789;3.142616916;1.884221683;0.248886974;-0.182002559;0.599130319;-0.029163987;1.93544058;0.025118368;0;0.01473;16.367;-0.220913779;0;24.72010273;0.047725809;0.87807687;5.596529941;19.12357279;3;0.113595315;1.230508748;158.8288112;2.953;514.6111759;0;0.111356241;14.03510414;23;1.138011063;1.37564368;2.11194595;-0.011318721;55.2673;1.261110601;0.022066277;0.791041262;0.028498148;0;11.79496735;-0.220253973;1.388888889;-0.002676508;1.291266615;3.980180446;-0.65625;1.697765885;1;0.491581624;1.129839551;18.08;157.1856265;2.057908079;0.68866745;1.486462942;0;1.346348203;0.857475519;1.574318926;-0.100696134;0;4.930530911;8.409078452;158.7433922;4;0.984971299;3.992219979;0;3.833508099;0.382597879;0.01197318;0;158.8592291;6.06906;2.796875;1.256626049;0.68866745;-0.035805224;0.807326591;0.347848075;11.62013367;0.090887868;0.653400393;322.08;6.877392716;-0.055883644;1.357142857;5.119137441;0.92248152;3.142616916;-1.315191422;8.77472428;-6.482502683;6.478367347;1.839385685;0.771573162;5.119999757
68208778;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCNCC4CC4)C5=CC(=CC(=C5)OC)OC;0.197221319;2.436;1;2.266670761;1.789;3.603225567;1.884221683;0.241039782;-0.182441466;0.575396857;-0.029163987;1.896455474;-0.003793988;0;0.01473;16.429;-0.221824444;0;24.70428117;0.045472314;0.87807687;5.598250916;19.10603025;3;0.108231624;1.039591189;158.8288112;2.953;483.2704033;0;0.111388031;13.76917481;23;1.00666666;1.434440306;2.112666465;-0.025811474;55.2673;1.300923796;0.02293501;0.799655141;0.057566258;0;13.98266722;-0.220253973;2.805555556;-0.002682963;1.278914366;3.977930537;-1.496527778;1.697765885;1;0.49207873;1.093778511;20.43;160.8293649;2.057107675;0.840003686;1.452926973;0;1.227022195;-0.129516839;1.566090621;-0.112758403;0;4.883386312;8.342024275;158.3617079;5;1.125647939;3.990067292;0;3.824310483;0.316481365;0.024185824;0;159.7078452;5.97626;2.796875;1.33969136;0.840003686;-0.035805224;0.795905876;0.197221319;11.65877996;0.090887868;0.713914539;322.08;6.825629674;-0.055883644;1.357142857;5.42211829;0.948392202;3.603225567;-1.315191422;8.686052137;-6.482502683;6.667506826;1.840247087;0.754383602;5.119999757
68209028;CN1C=C(C=N1)C2=CN=C3C=CC(=CC3=N2)N(CCCN4CCC(C4)N)C5=CC(=CC(=C5)OC)OC;0.357873006;2.669;2;2.445482208;2.382;0;1.731817389;0.237876009;-0.228121344;0.530142037;-0.028063077;1.895033721;0.038850598;0;0.02739;17.541;-0.24297065;0;27.6174686;0.053224452;0.918787796;5.598722627;22.01874597;4;0.110935622;0.766309432;159.4639171;3.12;526.5356873;0;0.111478318;13.80762156;24.5;0.994709656;1.338503763;2.112742987;-0.072905849;61.3143;1.261809967;0.023111111;0.963734413;0.040267646;0;9.691647696;-0.234092563;2.472899017;-0.00312495;1.426142036;3.978043971;-5.596577516;1.92301547;1;0.591201121;1.063513437;19.74;161.5127503;2.063895066;0.288723386;1.641975451;0;1.079762136;1.333391925;1.504979231;-0.14384166;0;4.900604772;8.349945729;160.7183962;4;1.182646218;3.990157436;0;3.824265318;0.396342476;0.019319524;0;160.1598512;5.39976;2.869565217;1.068858027;0.288723386;-0.008324231;0.822709542;0;11.77534279;0.090887868;0.618715849;340.09;6.832122106;-0.012957311;1.5;5.921360175;0.914378805;0;-1.471157004;8.697296143;-1.658535746;6.966398831;1.841041425;0.749362185;5.119999757
68209359;CCC1=NC(=NC=C1)C#CCN(C2=CC3=NC(=CN=C3C=C2)C4=CN(N=C4)C)C5=CC(=CC(=C5)OC)OC;0;2.904;0;2.069025967;1.838;0;1.935986528;0.216952486;-0.268632505;0.587296488;-0.051849162;2.055346894;-0.109108981;0;0;17.882;-0.318931251;0;27.88004211;-0.006391728;0.849379023;5.598857687;22.28118442;2;-0.013429039;1.508150572;157.6206434;3.25;576.6096302;0;0.211307083;22.52291844;25.5;1.013139378;1.556677647;2.112376079;-0.127151421;48.2102;1.306016701;0.023170498;0.807817767;0.067568724;0;2.312320249;-0.257126511;3.666265615;-0.003893225;1.39522954;3.978307161;-7.867521368;1.92301547;0;0.473349991;1.081977992;19.25;157.1597654;2.063463016;0;1.563066436;0;1.354717582;-3.632307537;1.42839985;-0.189694357;0;4.862022498;8.518807123;154.6061356;4;1.103797414;3.990435319;0;3.83873199;0.414419245;0.032160225;0;159.3853775;6.46035;3.21965812;0.825482902;0;-0.004366499;0.372287443;0;11.65168345;0.090887868;0.705073131;358.09;6.990572979;-0.007188911;1.5;1.197770345;1.010109661;0;-1.070007511;8.906988246;-0.819535803;7.650531287;1.843268676;0.498160468;5.119999757
